,id,hit,name,countries
144,8573780,shopp(er|ing),oracle country-specific audiences > italy (it) > retail > shopping styles ,['italy']
162,8575230,shopp(er|ing),oracle country-specific audiences > italy (it) > retail > shopping styles > purchase channel ,['italy']
190,8576760,shopp(er|ing),oracle country-specific audiences > italy (it) > retail > shopping styles > purchase channel > online shoppers ,['italy']
163,8575231,shopp(er|ing),oracle country-specific audiences > italy (it) > retail > shopping styles > type ,['italy']
191,8576762,shopp(er|ing),oracle country-specific audiences > italy (it) > retail > shopping styles > type > luxury shoppers ,['italy']
149,8573948,shopp(er|ing),oracle country-specific audiences > spain (es) > hobbies and interests (affinity) > shopping ,['spain']
184,8575776,shopp(er|ing),oracle country-specific audiences > spain (es) > hobbies and interests (affinity) > shopping > bargain hunting ,['spain']
185,8575777,shopp(er|ing),oracle country-specific audiences > spain (es) > hobbies and interests (affinity) > shopping > children's products ,['spain']
183,8575775,shopp(er|ing),oracle country-specific audiences > spain (es) > hobbies and interests (affinity) > shopping > coupons (vouchers) ,['spain']
182,8575774,shopp(er|ing),oracle country-specific audiences > spain (es) > hobbies and interests (affinity) > shopping > luxury buyers ,['spain']
156,8574861,shopp(er|ing),oracle country-specific audiences > spain (es) > lifestyles > enthusiasts > shopping enthusiasts ,['spain']
145,8573803,shopp(er|ing),oracle country-specific audiences > spain (es) > retail > shopping styles ,['spain']
164,8575291,shopp(er|ing),oracle country-specific audiences > spain (es) > retail > shopping styles > purchase channel ,['spain']
192,8576817,shopp(er|ing),oracle country-specific audiences > spain (es) > retail > shopping styles > purchase channel > online shoppers ,['spain']
165,8575292,shopp(er|ing),oracle country-specific audiences > spain (es) > retail > shopping styles > type ,['spain']
193,8576820,shopp(er|ing),oracle country-specific audiences > spain (es) > retail > shopping styles > type > luxury shoppers ,['spain']
761,17214043,shopp(er|ing),owneriq > in market shoppers > business and finance > job function / industry > it,['italy']
914,19596541,shopp(er|ing),plistapoland_intermarche_shopping_plista ,['poland']
752,16781860,shopp(er|ing),reveal mobile > clothingshoppers > francescas collections,['france']
614,15101269,shopp(er|ing),reveal mobile > us > clothing shoppers > francesca's collections ,['france']
1229,24820959,shopp(er|ing),scanbuy > shopping & retail(cpg) > groceries & essentials > baking & cooking > mixes > pancake/french toast/waffle mixes,['france']
1232,24822055,shopp(er|ing),scanbuy > shopping & retail(cpg) > groceries & essentials > beverage > wine > imported table/still wine > french,['france']
1227,24820042,shopp(er|ing),scanbuy > shopping & retail(cpg) > groceries & essentials > beverage > wine > imported table/still wine > italian,['italy']
1231,24821459,shopp(er|ing),scanbuy > shopping & retail(cpg) > groceries & essentials > beverage > wine > imported table/still wine > spain,['spain']
1230,24821370,shopp(er|ing),"scanbuy > shopping & retail(cpg) > groceries & essentials > condiments, spices, dressings, sauces & preserves > gravy and sauces > spaghetti/italian sauce",['italy']
1228,24820087,shopp(er|ing),scanbuy > shopping & retail(cpg) > home essentials > household cleaner > specialty cleaner/polish,['poland']
880,18352024,shopp(er|ing),semasio - at: classic extended audience - fashion & shopping - interest in children's fashion,['austria']
879,18352023,shopp(er|ing),semasio - at: classic extended audience - fashion & shopping - interest in fashion sale,['austria']
775,18352022,shopp(er|ing),semasio - at: classic extended audience - fashion & shopping - interest in jewellery,['austria']
774,18352021,shopp(er|ing),semasio - at: classic extended audience - fashion & shopping - interest in men's fashion,['austria']
877,18352019,shopp(er|ing),semasio - at: classic extended audience - fashion & shopping - interest in watches,['austria']
878,18352017,shopp(er|ing),semasio - at: classic extended audience - fashion & shopping - interest in women's fashion,['austria']
1147,19502308,shopp(er|ing),semasio - ch (de): classic extended audience - fashion & shopping - interest in children's fashion,['germany']
1145,19502310,shopp(er|ing),semasio - ch (de): classic extended audience - fashion & shopping - interest in fashion design,['germany']
1146,19502323,shopp(er|ing),semasio - ch (de): classic extended audience - fashion & shopping - interest in fashion sale,['germany']
1210,19502337,shopp(er|ing),semasio - ch (de): classic extended audience - fashion & shopping - interest in jewellery,['germany']
1143,19502341,shopp(er|ing),semasio - ch (de): classic extended audience - fashion & shopping - interest in men's fashion,['germany']
1142,19502362,shopp(er|ing),semasio - ch (de): classic extended audience - fashion & shopping - interest in watches,['germany']
1144,19502379,shopp(er|ing),semasio - ch (de): classic extended audience - fashion & shopping - interest in women's fashion,['germany']
1155,19502309,shopp(er|ing),semasio - ch (fr): classic extended audience - fashion & shopping - interest in children's fashion,['france']
1152,19502316,shopp(er|ing),semasio - ch (fr): classic extended audience - fashion & shopping - interest in fashion design,['france']
1154,19502330,shopp(er|ing),semasio - ch (fr): classic extended audience - fashion & shopping - interest in fashion sale,['france']
1150,19502339,shopp(er|ing),semasio - ch (fr): classic extended audience - fashion & shopping - interest in jewellery,['france']
1151,19502356,shopp(er|ing),semasio - ch (fr): classic extended audience - fashion & shopping - interest in men's fashion,['france']
1153,19502371,shopp(er|ing),semasio - ch (fr): classic extended audience - fashion & shopping - interest in watches,['france']
1149,19502400,shopp(er|ing),semasio - ch (fr): classic extended audience - fashion & shopping - interest in women's fashion,['france']
344,2166831,shopp(er|ing),semasio - de - interest - shopping ,['germany']
1926,18063139,shopp(er|ing),semasio - de: fashion & shopping - interest in children's fashion,['germany']
1929,18060853,shopp(er|ing),semasio - de: fashion & shopping - interest in fashion & style,['germany']
1930,18060866,shopp(er|ing),semasio - de: fashion & shopping - interest in fashion sale,['germany']
1928,18060885,shopp(er|ing),semasio - de: fashion & shopping - interest in jewellery,['germany']
1927,18060909,shopp(er|ing),semasio - de: fashion & shopping - interest in men's fashion,['germany']
1931,18047392,shopp(er|ing),semasio - de: fashion & shopping - interest in watches,['germany']
1932,18047692,shopp(er|ing),semasio - de: fashion & shopping - interest in women's fashion,['germany']
1162,22490575,shopp(er|ing),semasio - de: performance advertising - fashion & shopping - interest in children's fashion,['germany']
1163,22490582,shopp(er|ing),semasio - de: performance advertising - fashion & shopping - interest in fashion design,['germany']
1164,22490809,shopp(er|ing),semasio - de: performance advertising - fashion & shopping - interest in fashion sale,['germany']
1165,22490829,shopp(er|ing),semasio - de: performance advertising - fashion & shopping - interest in jewellery,['germany']
1166,22490832,shopp(er|ing),semasio - de: performance advertising - fashion & shopping - interest in men's fashion,['germany']
1167,22490848,shopp(er|ing),semasio - de: performance advertising - fashion & shopping - interest in watches,['germany']
1168,22490859,shopp(er|ing),semasio - de: performance advertising - fashion & shopping - interest in women's fashion,['germany']
936,18847596,shopp(er|ing),semasio - fr: classic extended audience - fashion & shopping - interest in children's fashion,['france']
935,18847599,shopp(er|ing),semasio - fr: classic extended audience - fashion & shopping - interest in fashion design,['france']
934,18847600,shopp(er|ing),semasio - fr: classic extended audience - fashion & shopping - interest in fashion sale,['france']
933,18847603,shopp(er|ing),semasio - fr: classic extended audience - fashion & shopping - interest in jewellery,['france']
932,18847604,shopp(er|ing),semasio - fr: classic extended audience - fashion & shopping - interest in men's fashion,['france']
931,18847605,shopp(er|ing),semasio - fr: classic extended audience - fashion & shopping - interest in watches,['france']
930,18847606,shopp(er|ing),semasio - fr: classic extended audience - fashion & shopping - interest in women's fashion,['france']
270,8266909,shopp(er|ing),"sharethis - ca, fr, de, uk, au, hk - arts & entertainment - music & audio - cd & audio shopping","['germany', 'france']"
271,8267057,shopp(er|ing),"sharethis - ca, fr, de, uk, au, hk - autos & vehicles - vehicle shopping - fuel economy & gas prices","['germany', 'france']"
272,8267058,shopp(er|ing),"sharethis - ca, fr, de, uk, au, hk - autos & vehicles - vehicle shopping - vehicle specs reviews & comparisons","['germany', 'france']"
448,10446587,shopp(er|ing),"sharethis - ca, fr, de, uk, au, hk - seasonal - back to school - shoppers","['germany', 'france']"
449,10484139,shopp(er|ing),"sharethis - ca, fr, de, uk, au, hk - seasonal - christmas - black friday shoppers","['germany', 'france']"
450,10484141,shopp(er|ing),"sharethis - ca, fr, de, uk, au, hk - seasonal - christmas - clothing shoppers","['germany', 'france']"
451,10484143,shopp(er|ing),"sharethis - ca, fr, de, uk, au, hk - seasonal - christmas - cyber monday shoppers","['germany', 'france']"
452,10484145,shopp(er|ing),"sharethis - ca, fr, de, uk, au, hk - seasonal - christmas - electronics & gaming shoppers","['germany', 'france']"
453,10484150,shopp(er|ing),"sharethis - ca, fr, de, uk, au, hk - seasonal - christmas - toy shoppers","['germany', 'france']"
454,10446604,shopp(er|ing),"sharethis - ca, fr, de, uk, au, hk - seasonal - summer - shoppers","['germany', 'france']"
294,8267618,shopp(er|ing),"sharethis - ca, fr, de, uk, au, hk - shopping - antiques & collectibles","['germany', 'france']"
295,8267619,shopp(er|ing),"sharethis - ca, fr, de, uk, au, hk - shopping - apparel - apparel services","['germany', 'france']"
595,8267620,shopp(er|ing),"sharethis - ca, fr, de, uk, au, hk - shopping - apparel - athletic apparel","['germany', 'france']"
296,8267621,shopp(er|ing),"sharethis - ca, fr, de, uk, au, hk - shopping - apparel - casual apparel","['germany', 'france']"
297,8267622,shopp(er|ing),"sharethis - ca, fr, de, uk, au, hk - shopping - apparel - children's clothing","['germany', 'france']"
298,8267623,shopp(er|ing),"sharethis - ca, fr, de, uk, au, hk - shopping - apparel - clothing accessories","['germany', 'france']"
299,8267624,shopp(er|ing),"sharethis - ca, fr, de, uk, au, hk - shopping - apparel - costumes","['germany', 'france']"
300,8267625,shopp(er|ing),"sharethis - ca, fr, de, uk, au, hk - shopping - apparel - eyewear","['germany', 'france']"
301,8267626,shopp(er|ing),"sharethis - ca, fr, de, uk, au, hk - shopping - apparel - footwear","['germany', 'france']"
302,8267628,shopp(er|ing),"sharethis - ca, fr, de, uk, au, hk - shopping - apparel - formal wear","['germany', 'france']"
303,8267629,shopp(er|ing),"sharethis - ca, fr, de, uk, au, hk - shopping - apparel - headwear","['germany', 'france']"
304,8267631,shopp(er|ing),"sharethis - ca, fr, de, uk, au, hk - shopping - apparel - men's clothing","['germany', 'france']"
305,8267632,shopp(er|ing),"sharethis - ca, fr, de, uk, au, hk - shopping - apparel - outerwear","['germany', 'france']"
306,8267633,shopp(er|ing),"sharethis - ca, fr, de, uk, au, hk - shopping - apparel - sleepwear","['germany', 'france']"
307,8267634,shopp(er|ing),"sharethis - ca, fr, de, uk, au, hk - shopping - apparel - suits & business attire","['germany', 'france']"
308,8267635,shopp(er|ing),"sharethis - ca, fr, de, uk, au, hk - shopping - apparel - swimwear","['germany', 'france']"
309,8267637,shopp(er|ing),"sharethis - ca, fr, de, uk, au, hk - shopping - apparel - undergarments","['germany', 'france']"
310,8267638,shopp(er|ing),"sharethis - ca, fr, de, uk, au, hk - shopping - apparel - uniforms & workwear","['germany', 'france']"
311,8267639,shopp(er|ing),"sharethis - ca, fr, de, uk, au, hk - shopping - apparel - women's clothing","['germany', 'france']"
312,8267640,shopp(er|ing),"sharethis - ca, fr, de, uk, au, hk - shopping - auctions","['germany', 'france']"
313,8267641,shopp(er|ing),"sharethis - ca, fr, de, uk, au, hk - shopping - classifieds","['germany', 'france']"
314,8267642,shopp(er|ing),"sharethis - ca, fr, de, uk, au, hk - shopping - consumer resources - consumer advocacy & protection","['germany', 'france']"
315,8267643,shopp(er|ing),"sharethis - ca, fr, de, uk, au, hk - shopping - consumer resources - coupons & discount offers","['germany', 'france']"
316,8267644,shopp(er|ing),"sharethis - ca, fr, de, uk, au, hk - shopping - consumer resources - customer services","['germany', 'france']"
317,8267645,shopp(er|ing),"sharethis - ca, fr, de, uk, au, hk - shopping - consumer resources - identity theft & protection","['germany', 'france']"
318,8267646,shopp(er|ing),"sharethis - ca, fr, de, uk, au, hk - shopping - consumer resources - product reviews & price comparisons","['germany', 'france']"
319,8267647,shopp(er|ing),"sharethis - ca, fr, de, uk, au, hk - shopping - discount & outlet stores","['germany', 'france']"
320,8267648,shopp(er|ing),"sharethis - ca, fr, de, uk, au, hk - shopping - entertainment media","['germany', 'france']"
321,8267649,shopp(er|ing),"sharethis - ca, fr, de, uk, au, hk - shopping - gifts & special event items - cards & greetings","['germany', 'france']"
322,8267650,shopp(er|ing),"sharethis - ca, fr, de, uk, au, hk - shopping - gifts & special event items - custom & personalized items","['germany', 'france']"
