tag,count,company,possible parent
super tuesday voters,12,,
1088835,12,,
meters,12,,
video game stores,12,,
201906_forevermark,12,,
golfer,12,,
enterpriseretain,12,,
tax preparation method,12,,
global b2b,12,,
novanalclub,12,,
3p_meijer,12,,
heb_infant,12,,
formula_q196715_perrigo,12,,
heb_odt,12,,
heartburn_q196715_perrigo,12,,
media_scj_home,12,,
farmtofork,12,,
odc_spartannash_always,12,,
cola_media,12,,
2019_ahold delhaize kellogg's snap'd and coke mini,12,,
big w,12,,
seltzer september 2019 camp_07.24.19,12,,
composite of consumer characteristics,12,,
73119,12,,
hightier,12,,
q193536,12,,
2019_nutrish furever home 2019,12,,
spokenlanguage,12,,
promo_aug/sept,12,,
tv sports show enthusiasts,12,,
grifols,12,,
music interest,12,,
cruise travelers by luxury brand,12,,
travel plans,12,,
east coast,12,,
fireplaces,12,,
olympic,12,,
co.,12,,
custom visa + pc gamers + genre,12,,
201908 v2,12,,
54 non,12,,
xbox gamers w/ kids 11,12,,
purchase criterion,12,,
whize segment,12,,
personal services and care,12,,
"elastic_odc,",12,,
home value appreciation,12,,
tempo libero,12,,
3rd party_a24,12,,
30j,12,,
bricolage,12,,
condiments and dressings buyers,12,,
summer seasonal,12,,
dlx telecommunications,12,,
stain,12,,
remover,12,,
travel to brasil,12,,
work in corporate,12,,
work in international corporate,12,,
job function area in accounting,12,,
job function area in banking,12,,
job function area in biomedical engineering,12,,
job function area in chemical engineering,12,,
job function area in civil engineering,12,,
job function area in compliance,12,,
job function area in consultants,12,,
job function area in creative,12,,
job function area in electrical engineering,12,,
job function area in electronic engineering,12,,
job function area in government elected officials,12,,
job function area in government employees,12,,
job function area in hr,12,,
job function area in industrial engineering,12,,
job function area in investment banking,12,,
job function area in it database,12,,
job function area in it hardware,12,,
job function area in it operations,12,,
job function area in it qa,12,,
job function area in it software,12,,
job function area in it systems and business analysts,12,,
job function area in it web development,12,,
job function area in legal,12,,
job function area in management in education,12,,
job function area in marketing and advertising,12,,
job function area in marketing and branding,12,,
job function area in marketing creative,12,,
job function area in marketing media buyers,12,,
job function area in marketing pr,12,,
job function area in marketing research,12,,
job function area in mechanical engineering,12,,
job function area in medical health,12,,
job function area in operations administration,12,,
job function area in operations buyers,12,,
job function area in operations change management,12,,
job function area in operations compliance,12,,
job function area in operations customer relations,12,,
job function area in operations facilities,12,,
job function area in operations logistics,12,,
job function area in product marketing,12,,
job function area in professor,12,,
job function area in public interest,12,,
job function area in research,12,,
job function area in sales and account management,12,,
job function area in sales and business development,12,,
job function area in sales and support,12,,
job function area in scientists,12,,
job function area in service industry,12,,
job function area in wealth management,12,,
k12 schools,12,,
trade development,12,,
venture capital private equity and fund,12,,
wood and paper products,12,,
info collection and delivery,12,,
department stores and super stores,12,,
gas stations and convenience,12,,
financial and legal and human resources,12,,
non durable goods,12,,
job title c,12,,
job title non management,12,,
purchase intent in automobile caravan,12,,
purchase intent in automobile convertible,12,,
purchase intent in automobile coupe,12,,
purchase intent in automobile hatchback,12,,
purchase intent in automobile luxury,12,,
purchase intent in automobile motorcycle,12,,
purchase intent in automobile new,12,,
purchase intent in automobile sedan,12,,
purchase intent in automobile sport cars,12,,
purchase intent in automobile suv,12,,
purchase intent in automobile truck,12,,
purchase intent in automobile used,12,,
purchase intent in automobile van,12,,
purchase intent in automobile wagon,12,,
purchase intent in automobile audi,12,,
purchase intent in automobile bmw,12,,
purchase intent in automobile chevrolet,12,,
purchase intent in automobile chrysler,12,,
purchase intent in automobile citroen,12,,
purchase intent in automobile dacia,12,,
purchase intent in automobile daihatsu,12,,
purchase intent in automobile fiat,12,,
purchase intent in automobile ford,12,,
purchase intent in automobile honda,12,,
purchase intent in automobile jeep,12,,
purchase intent in automobile lancia,12,,
purchase intent in automobile land rover,12,,
purchase intent in automobile lexus,12,,
purchase intent in automobile mazda,12,,
purchase intent in automobile mercedes benz,12,,
purchase intent in automobile mini,12,,
purchase intent in automobile mitsubishi,12,,
purchase intent in automobile nissan,12,,
purchase intent in automobile peugot,12,,
purchase intent in automobile renault,12,,
purchase intent in automobile rolls royce,12,,
purchase intent in automobile rover,12,,
purchase intent in automobile seat,12,,
purchase intent in automobile skoda,12,,
purchase intent in automobile smart,12,,
purchase intent in automobile subaru,12,,
purchase intent in automobile suzuki,12,,
purchase intent in automobile toyota,12,,
purchase intent in automobile volkswagen,12,,
purchase intent in automobile volvo,12,,
purchase intent in computers and laptops,12,,
purchase intent in game console and play station,12,,
purchase intent in hardware,12,,
purchase intent in ipods and mp3 players,12,,
purchase intent in navigation and gps,12,,
purchase intent in tablets and smartphones,12,,
purchase intent in skin care products,12,,
purchase intent in health and beauty,12,,
purchase intent in appliances,12,,
purchase intent in home decor,12,,
purchase intent in kitchen and dining,12,,
purchase intent in toys for babies and kids,12,,
travel destination middle east,12,,
purchase intent in luxury travel,12,,
metal music,12,,
meat lovers,12,,
lawnbowls,12,,
touch football,12,,
yachting,12,,
ipods / mp3 players,12,,
programming / coding,12,,
otp female,12,,
otp male,12,,
christmas gift buyers shoppers,12,,
christmas grocery shopping mums,12,,
christmas holiday travellers,12,,
easter holiday cooks,12,,
easter holiday entertainment lovers,12,,
halloween grocery shopping mums,12,,
halloween holiday travellers,12,,
new year's holiday cooks,12,,
new year's resolution takers,12,,
thanksgiving holiday entertainment lovers,12,,
thanksgiving holiday shopping,12,,
thanksgiving holiday travellers,12,,
valentine's day gift buyers,12,,
premium property owners,12,,
people aged 50+,12,,
people between 18 and 22,12,,
people between 22 and 29,12,,
people between 30 and 39,12,,
people between 40 and 49,12,,
annual income above usd250k,12,,
annual income below usd25k,12,,
annual income usd100k to usd125k,12,,
annual income usd125k to usd150k,12,,
annual income usd150k to usd175k,12,,
annual income usd175k to usd200k,12,,
annual income usd200k to usd250k,12,,
annual income usd25k to usd50k,12,,
annual income usd50k to usd75k,12,,
annual income usd75k to usd100k,12,,
parents with kids at school,12,,
pregnancy and maternity,12,,
in relationship couples,12,,
purchase intent in bank services,12,,
purchase intent in books and magazines,12,,
purchase intent in fashion,12,,
end cosmetics,12,,
purchase intent in jewelry,12,,
purchase intent in men's fashion,12,,
purchase intent in offline shopping,12,,
purchase intent in real estate,12,,
purchase intent in spa and wellness,12,,
purchase intent in watches,12,,
purchase intent in women's fashion,12,,
android app install photography,12,,
android app install productivity and tools,12,,
android app install shopping,12,,
android app install social,12,,
android app install sports,12,,
android app install video players,12,,
android app install weather,12,,
book enthusiasts,12,,
education enthusiasts,12,,
electronics and gadgets enthusiasts,12,,
ios app install books and references,12,,
ios app install business,12,,
ios app install education,12,,
ios app install entertainment,12,,
ios app install finance,12,,
ios app install health and fitness,12,,
ios app install lifestyle,12,,
ios app install medical,12,,
ios app install music and audio,12,,
ios app install news and magazines,12,,
ios app install photo and video,12,,
ios app install productivity and tools,12,,
ios app install shopping,12,,
ios app install social,12,,
ios app install sports,12,,
ios app install travel maps and navigation,12,,
ios app install weather,12,,
end hotels,12,,
end restaurants,12,,
education gamers,12,,
family gamers,12,,
pets lovers,12,,
commute by automobile,12,,
commute by bus,12,,
commute by train,12,,
people aged 65+,12,,
people between 18 and 20,12,,
people between 21 and 24,12,,
people between 25 and 29,12,,
people between 30 and 34,12,,
people between 35 and 39,12,,
people between 40 and 44,12,,
people between 45 and 49,12,,
people between 50 and 54,12,,
people between 55 and 59,12,,
android app install android wear,12,,
android app install art and design,12,,
android app install auto and vehicles,12,,
android app install beauty,12,,
android app install books and references,12,,
android app install business,12,,
android app install comics,12,,
android app install communication,12,,
android app install dating,12,,
android app install education,12,,
android app install entertainment,12,,
android app install events,12,,
android app install finance,12,,
android app install food and drink,12,,
android app install health and fitness,12,,
android app install house and home,12,,
android app install lifestyle,12,,
android app install travel maps and navigation,12,,
android app install medical,12,,
android app install music and audio,12,,
android app install news and magazines,12,,
android app install parenting,12,,
android app install personalization,12,,
cleaning and laundry services,12,,
convinence store,12,,
blueboxorshapesm&c,12,,
business tech,12,,
trusted media brands,12,,
dress wear,12,,
dairy cheese,12,,
lifestyle diet,12,,
household cleaning compounds,12,,
shiseido elixir superieur,12,,
shiseido elixir,12,,
shiseido integrate,12,,
adopters,12,,
categoria,12,,
mobile phone network,12,,
high street retail,12,,
30days,12,,
skintastic,12,,
valentine's day activity,12,,
caregivers by lifestyle indicators,12,,
caregivers by age,12,,
caregivers by caregivee household income,12,,
caregivers by household income,12,,
ucc loan recipients by collateral type,12,,
"bus, train and ferry",12,,
owen,12,,
"odc, branded $0.75",12,,
1252706,12,,
custom algo off dan tag site retargeting,12,,
d28i clean sweep,12,,
breastfeeding supplies,12,,
beverage mixes and powder,12,,
"pasta, rice, and grains",12,,
salad dressings and toppings,12,,
fruit spreads,12,,
nuts and seeds,12,,
churchdwightoah,12,,
1.29,12,,
d25h grilling event,12,,
lner,12,,
ﾃ甘ｲ窶 ﾃﾃｮﾂｪ,12,,
窶榲翁窶榲俄翁窶榲嘉ｮ窶榲俄\｢窶榲可ｺ窶榲ﾃｸ窶榲可ｪ窶榲嘉ｬ窶榲嘉｡窶榲┐窶榲王窶榲可ｺ窶榲俄\,12,,
窶榲俄┐窶榲嘉ｯ窶榲ﾂｰ窶榲可ｨ窶榲俄翁窶榲ﾏ\,12,,
ﾃづｨﾃﾃﾃ姪淌板ｺﾃ｢,12,,
melia,12,,
pst yr,12,,
walmeric,12,,
household composition coarse,12,,
1494625_etx_lufkin_deutsch_&_deutsch,12,,
watch / jewellery,12,,
agregadores,12,,
poliza,12,,
_us_third_party_bk_in,12,,
bk_early,12,,
microsoft m365,12,,
onramptobk,12,,
202004_msft,12,,
games_90_days_us_third_party,12,,
cell phones & technology,12,,
18466,12,,
jazzpharma,12,,
sunosi,12,,
smarthome,12,,
insurance renewal,12,,
mosaic uk 6 group,12,,
annual kilometres,12,,
monthly net household income,12,,
mail order company,12,,
dishdetergentcategory,12,,
haircoloringcategory,12,,
facialcleanserandmoisturizercategory,12,,
cosmeticscategory,12,,
disposablediaperandtrainingpantcategory,12,,
bathtissuecategory,12,,
nestlebrandhigh,12,,
papertowelcategory,12,,
icecreamcategory,12,,
meatandfishsaucecategory,12,,
pastasaucecategory,12,,
milkcategory,12,,
healthy & weightloss dieters,12,,
reliva,12,,
size of hh,12,,
commerce and m,12,,
bk_google,12,,
sports league,12,,
p$ycle premier lifestage,12,,
generational segments,12,,
bk_males,12,,
electronics store shoppers,12,,
all gamers,12,,
june2020,12,,
"sears,",12,,
spenders,12,,
"walmart,",12,,
lifestyle2,12,,
healio,12,,
all departments,12,,
intent to book,12,,
txld32,12,,
txld121,12,,
new age beverage,12,,
"spreads, jams, and jellies",12,,
"biz , professional service",12,,
likely programming and content preferences,12,,
likely device or viewing method,12,,
device connected to television,12,,
$3m,12,,
19262,12,,
cadent,12,,
090220.csv,12,,
tier_4,12,,
tier_1,12,,
tier_2,12,,
tier_3,12,,
noticeability,12,,
112279,12,,
ncs custom hills pn,12,,
entertainment and hobbies,12,,
mfs,12,,
fixedincome,12,,
undera50,12,,
20200925,12,,
antigreennewdeal,12,,
market audiences,12,,
app store,12,,
2074242_ma_berkshire_your_cbd_store_,12,,
shopping characteristics,12,,
personal care and beauty products,12,,
covid travel,12,,
lease end 4 to 6 months,12,,
lease end 10 to 12 months,12,,
lease end 7 to 9 months,12,,
lease end 0 to 3 months,12,,
meetrics,12,,
retail & ecommerce vertical,12,,
2197758_nj_atlantic_city_amerigas_pa_cynch,12,,
vitamins and minerals,12,,
70000+,12,,
69999,12,,
35000,12,,
27000,12,,
26999,12,,
2699,12,,
11600,12,,
19999,12,,
11599,12,,
"crisps, crackers & snack nuts/mixes",12,,
auto types,12,,
19 food &amp, catering,12,
21_device_cookie,12,,
automobile parts & supplies,12,,
whls,12,,
renting & leasing,12,,
stability,12,,
men's casual wear,12,,
men's weekend wear,12,,
men's shirts & polos,12,,
men's suits and formal wear,12,,
men's work wear,12,,
men's outdoor wear,12,,
men's jewelry,12,,
men's gym wear,12,,
women's outdoors wear,12,,
women's dresses & jumpsuits,12,,
women's intimates,12,,
women's work wear,12,,
danone lite and fit,12,,
19330,12,,
091520.csv,12,,
modal_high_display_default,12,,
modal_low_display_default,12,,
modal_medium_display_default,12,,
average_high_display_default,12,,
average_low_display_default,12,,
average_medium_display_default,12,,
ev charging station,12,,
animal park,12,,
ncs custom big happy,12,,
ai business school,12,,
﻿integral / ias,12,,
profissao,12,,
extracts/concentrates,12,,
consumer age,12,,
suv / crossover,12,,
1 mois,12,,
lbs tnww,12,,
all categories spend,12,,
"bdm, itdm, tdm",12,,
"ciso, cio, cco, cfo, clo & c",12,,
local elected officials,12,,
nrs,12,,
employee perks,12,,
oxiclean sanitizer,12,,
retail category,12,,
in market auto dealerships,12,,
sports and outdoor activities,11,,
fuel types,11,,
manufacturing/engineering,11,,
document management,11,,
rail,11,,
finance it,11,,
2501,11,,
profits and charities,11,,
127,11,,
128,11,,
130,11,,
131,11,,
135,11,,
136,11,,
141,11,,
144,11,,
145,11,,
brand use last 12m,11,,
employed full time,11,,
smart balance,11,,
mayo,11,,
weight watchers smart ones,11,,
frozen yogurt,11,,
sunbeam,11,,
bisquick,11,,
morningstar farms,11,,
nutritional snacks,11,,
nabisco ritz,11,,
sunshine,11,,
diet dr pepper,11,,
crush,11,,
claritin,11,,
excedrin,11,,
scotties,11,,
dental floss,11,,
credit card use last 30 days,11,,
licensed clothing,11,,
satellite radio,11,,
photo printing,11,,
playing,11,,
camera brands owned,11,,
apple ipad,11,,
guinness,11,,
miller lite,11,,
eye liner,11,,
medicine/drugs/ailments,11,,
lst 12m,11,,
1974,11,,
1975,11,,
1977,11,,
logo,11,,
spike tv,11,,
investigation discovery,11,,
fox sports 1,11,,
hartz,11,,
non management,11,,
vacation home,11,,
less than 3 years,11,,
crafts and hobbies,11,,
buick verano,11,,
cadillac ats,11,,
hyundai veloster,11,,
lexus gx,11,,
benz c,11,,
benz e,11,,
benz s,11,,
golden globe awards,11,,
people's choice awards,11,,
tour de france,11,,
fi movies,11,,
united kingdom age,11,,
independent party,11,,
crunch,11,,
pepto,11,,
slim,11,,
canned goods / soups,11,,
cookware,11,,
fruits / vegetables,11,,
frequent travel,11,,
summer travel,11,,
trucking,11,,
large enterprise,11,,
concert goers,11,,
farmers' markets,11,,
salads,11,,
personal aircraft,11,,
classic vehicles,11,,
weight control,11,,
fz / rfg poultry,11,,
kelloggs rice krispies,11,,
