,Data Provider Name,Data Provider ID,Segment ID,Segment Name
3131,Lotame,422,4027997,south africa entertainment (lotame)
3132,Lotame,422,4027994,south africa fashion & beauty (lotame)
3133,Lotame,422,4027991,south africa finance (lotame)
3134,Lotame,422,4027987,south africa food & beverages (lotame)
3135,Lotame,422,4027985,south africa games and toys (lotame)
3136,Lotame,422,4027980,south africa health & fitness (lotame)
3137,Lotame,422,4027979,south africa home & family (lotame)
3138,Lotame,422,4027977,south africa job seekers (lotame)
3139,Lotame,422,4027976,south africa movies (lotame)
3140,Lotame,422,4027975,south africa music (lotame)
3141,Lotame,422,4027972,south africa news (lotame)
3142,Lotame,422,4027971,south africa online games (lotame)
3143,Lotame,422,4027970,south africa online shopping (lotame)
3144,Lotame,422,4027969,south africa parenting (lotame)
3145,Lotame,422,4027966,south africa pop culture & celebrity gossip (lotame)
3146,Lotame,422,4027964,south africa real estate (lotame)
3147,Lotame,422,4027963,south africa school & education (lotame)
3148,Lotame,422,4027961,south africa social media (lotame)
3149,Lotame,422,4027957,south africa sports (lotame)
3150,Lotame,422,4027956,south africa television (lotame)
3151,Lotame,422,4027954,south africa travel (lotame)
3152,Lotame,422,4027951,south africa video games (lotame)
3153,Lotame,422,4027981,south africa gender: male (lotame)
3154,Lotame,422,4027982,south africa gender: female (lotame)
3155,Lotame,422,1750746,russia gender: male (lotame)
3156,Lotame,422,1750788,russia gender: female (lotame)
3157,Lotame,422,1434588,democratic party (lotame)
3158,Lotame,422,1467167,eligible voters (lotame)
3159,Lotame,422,1467168,environmentalism (lotame)
3160,Lotame,422,1467169,farming and agriculture (lotame)
3161,Lotame,422,1434612,independent party (lotame)
3162,Lotame,422,132747,news  - government & politics (lotame)
3163,Lotame,422,132748,news - news & current events (lotame)
3164,Lotame,422,4028359,news & politics (lotame)
3165,Lotame,422,1467145,republican party (lotame)
3166,Lotame,422,1467154,us military (lotame)
3167,Lotame,422,4396295,very liberal/hard democrat (lotame)
3168,Lotame,422,4396294,somewhat liberal/leaning democrat (lotame)
3169,Lotame,422,4396293,moderate/independent (lotame)
3170,Lotame,422,4396291,somewhat conservative/leaning republican (lotame)
3171,Lotame,422,4396290,very conservative/hard republican (lotame)
3172,Lotame,422,4396296,2nd amendment/guns (lotame)
3173,Lotame,422,4396303,political donor (lotame)
3174,Lotame,422,4396302,political donor: democrat (lotame)
3175,Lotame,422,4396301,political donor: republican (lotame)
3176,Lotame,422,4396288,past primary voter (lotame)
3177,Lotame,422,4396283,2008 primary voter (lotame)
3178,Lotame,422,4396278,2012 primary voter (lotame)
3179,Lotame,422,1423325,lotame_optimized_age: 18+
3180,Lotame,422,1336983,lotame_optimized_age: 18+_f
3181,Lotame,422,2451062,lotame_optimized_age: 18+_f_high ot%
3182,Lotame,422,2451073,lotame_optimized_age: 18+_high ot%
3183,Lotame,422,1423424,lotame_optimized_age: 18+_m
3184,Lotame,422,2451069,lotame_optimized_age: 18+_m_high ot%
3185,Lotame,422,1423347,lotame_optimized_age: 18-24
3186,Lotame,422,1423548,lotame_optimized_age: 18-24_f
3187,Lotame,422,2451061,lotame_optimized_age: 18-24_f_high ot%
3188,Lotame,422,2451074,lotame_optimized_age: 18-24_high ot%
3189,Lotame,422,1423430,lotame_optimized_age: 18-24_m
3190,Lotame,422,2117232,lotame_optimized_age: 18-24_m_high ot%
3191,Lotame,422,1423363,lotame_optimized_age: 18-34
3192,Lotame,422,1423556,lotame_optimized_age: 18-34_f
3193,Lotame,422,2117240,lotame_optimized_age: 18-34_f_high ot%
3194,Lotame,422,2451075,lotame_optimized_age: 18-34_high ot%
3195,Lotame,422,1423433,lotame_optimized_age: 18-34_m
3196,Lotame,422,2117230,lotame_optimized_age: 18-34_m_high ot%
3197,Lotame,422,1423379,lotame_optimized_age: 18-49
3198,Lotame,422,1338637,lotame_optimized_age: 18-49_f
3199,Lotame,422,2117238,lotame_optimized_age: 18-49_f_high ot%
3200,Lotame,422,2451076,lotame_optimized_age: 18-49_high ot%
3201,Lotame,422,1423451,lotame_optimized_age: 18-49_m
3202,Lotame,422,2117229,lotame_optimized_age: 18-49_m_high ot%
3203,Lotame,422,2123678,lotame_optimized_age: 21-29_m
3204,Lotame,422,2123679,lotame_optimized_age: 21-29_m_high ot%
3205,Lotame,422,2066045,lotame_optimized_age: 21-34
3206,Lotame,422,2018044,lotame_optimized_age: 21-34_f
3207,Lotame,422,2117237,lotame_optimized_age: 21-34_f_high ot%
3208,Lotame,422,2451072,lotame_optimized_age: 21-34_high ot%
3209,Lotame,422,2018488,lotame_optimized_age: 21-34_m
3210,Lotame,422,2451067,lotame_optimized_age: 21-34_m_high ot%
3211,Lotame,422,1423381,lotame_optimized_age: 25-44
3212,Lotame,422,1423573,lotame_optimized_age: 25-44_f
3213,Lotame,422,2451060,lotame_optimized_age: 25-44_f_high ot%
3214,Lotame,422,2451070,lotame_optimized_age: 25-44_high ot%
3215,Lotame,422,1423463,lotame_optimized_age: 25-44_m
3216,Lotame,422,2451066,lotame_optimized_age: 25-44_m_high ot%
3217,Lotame,422,1423394,lotame_optimized_age: 25-49
3218,Lotame,422,1338461,lotame_optimized_age: 25-49_f
3219,Lotame,422,2117235,lotame_optimized_age: 25-49_f_high ot%
3220,Lotame,422,2451079,lotame_optimized_age: 25-49_high ot%
3221,Lotame,422,1423467,lotame_optimized_age: 25-49_m
3222,Lotame,422,2451065,lotame_optimized_age: 25-49_m_high ot%
3223,Lotame,422,1423402,lotame_optimized_age: 25-54
3224,Lotame,422,1338563,lotame_optimized_age: 25-54_f
3225,Lotame,422,2117234,lotame_optimized_age: 25-54_f_high ot%
3226,Lotame,422,2451080,lotame_optimized_age: 25-54_high ot%
3227,Lotame,422,1423515,lotame_optimized_age: 25-54_m
3228,Lotame,422,2117228,lotame_optimized_age: 25-54_m_high ot%
3229,Lotame,422,1423407,lotame_optimized_age: 35-54
3230,Lotame,422,1338441,lotame_optimized_age: 35-54_f
3231,Lotame,422,2117233,lotame_optimized_age: 35-54_f_high ot%
3232,Lotame,422,2451078,lotame_optimized_age: 35-54_high ot%
3233,Lotame,422,1423533,lotame_optimized_age: 35-54_m
3234,Lotame,422,2451064,lotame_optimized_age: 35-54_m_high ot%
3235,Lotame,422,1423410,lotame_optimized_age: 35-64
3236,Lotame,422,1338624,lotame_optimized_age: 35-64_f
3237,Lotame,422,2451059,lotame_optimized_age: 35-64_f_high ot%
3238,Lotame,422,2451071,lotame_optimized_age: 35-64_high ot%
3239,Lotame,422,1423540,lotame_optimized_age: 35-64_m
3240,Lotame,422,2451063,lotame_optimized_age: 35-64_m_high ot%
3241,Lotame,422,2928442,lotame_optimized_apac_age: 18+
3242,Lotame,422,2928350,lotame_optimized_apac_age: 18+_f
3243,Lotame,422,2928419,lotame_optimized_apac_age: 18+_m
3244,Lotame,422,2928440,lotame_optimized_apac_age: 18-24
3245,Lotame,422,2928342,lotame_optimized_apac_age: 18-24_f
3246,Lotame,422,2928416,lotame_optimized_apac_age: 18-24_m
3247,Lotame,422,2928450,lotame_optimized_apac_age: 18-34
3248,Lotame,422,2928338,lotame_optimized_apac_age: 18-34_f
3249,Lotame,422,2928410,lotame_optimized_apac_age: 18-34_m
3250,Lotame,422,2928436,lotame_optimized_apac_age: 18-49
3251,Lotame,422,2928337,lotame_optimized_apac_age: 18-49_f
3252,Lotame,422,2928403,lotame_optimized_apac_age: 18-49_m
3253,Lotame,422,2928446,lotame_optimized_apac_age: 21-34
3254,Lotame,422,2928334,lotame_optimized_apac_age: 21-34_f
3255,Lotame,422,2928444,lotame_optimized_apac_age: 21-34_m
3256,Lotame,422,2928433,lotame_optimized_apac_age: 25-44
3257,Lotame,422,2928332,lotame_optimized_apac_age: 25-44_f
3258,Lotame,422,2928393,lotame_optimized_apac_age: 25-44_m
3259,Lotame,422,2928431,lotame_optimized_apac_age: 25-49
3260,Lotame,422,2928331,lotame_optimized_apac_age: 25-49_f
3261,Lotame,422,2928384,lotame_optimized_apac_age: 25-49_m
3262,Lotame,422,2928429,lotame_optimized_apac_age: 25-54
3263,Lotame,422,2928330,lotame_optimized_apac_age: 25-54_f
3264,Lotame,422,2928376,lotame_optimized_apac_age: 25-54_m
3265,Lotame,422,2928426,lotame_optimized_apac_age: 35-54
3266,Lotame,422,2928327,lotame_optimized_apac_age: 35-54_f
3267,Lotame,422,2928365,lotame_optimized_apac_age: 35-54_m
3268,Lotame,422,2928424,lotame_optimized_apac_age: 35-64
3269,Lotame,422,2928324,lotame_optimized_apac_age: 35-64_f
3270,Lotame,422,2928359,lotame_optimized_apac_age: 35-64_m
3271,Lotame,422,2928456,lotame_optimized_uk_age: 18+
3272,Lotame,422,2928418,lotame_optimized_uk_age: 18+_f
3273,Lotame,422,2928439,lotame_optimized_uk_age: 18+_m
3274,Lotame,422,2928455,lotame_optimized_uk_age: 18-24
3275,Lotame,422,2928415,lotame_optimized_uk_age: 18-24_f
3276,Lotame,422,2928435,lotame_optimized_uk_age: 18-24_m
3277,Lotame,422,2458401,lotame_optimized_uk_age: 18-34
3278,Lotame,422,2458397,lotame_optimized_uk_age: 18-34_f
3279,Lotame,422,2458399,lotame_optimized_uk_age: 18-34_m
3280,Lotame,422,2928452,lotame_optimized_uk_age: 18-49
3281,Lotame,422,2928411,lotame_optimized_uk_age: 18-49_f
3282,Lotame,422,2928432,lotame_optimized_uk_age: 18-49_m
3283,Lotame,422,2928461,lotame_optimized_uk_age: 21-34
3284,Lotame,422,2928404,lotame_optimized_uk_age: 21-34_f
3285,Lotame,422,2928460,lotame_optimized_uk_age: 21-34_m
3286,Lotame,422,2928451,lotame_optimized_uk_age: 25-44
3287,Lotame,422,2928395,lotame_optimized_uk_age: 25-44_f
3288,Lotame,422,2928430,lotame_optimized_uk_age: 25-44_m
3289,Lotame,422,2928447,lotame_optimized_uk_age: 25-49
3290,Lotame,422,2928386,lotame_optimized_uk_age: 25-49_f
3291,Lotame,422,2928427,lotame_optimized_uk_age: 25-49_m
3292,Lotame,422,2458400,lotame_optimized_uk_age: 25-54
3293,Lotame,422,2458396,lotame_optimized_uk_age: 25-54_f
3294,Lotame,422,2458398,lotame_optimized_uk_age: 25-54_m
3295,Lotame,422,2928445,lotame_optimized_uk_age: 35-54
3296,Lotame,422,2928378,lotame_optimized_uk_age: 35-54_f
3297,Lotame,422,2928425,lotame_optimized_uk_age: 35-54_m
3298,Lotame,422,2928443,lotame_optimized_uk_age: 35-64
3299,Lotame,422,2928367,lotame_optimized_uk_age: 35-64_f
3300,Lotame,422,2928422,lotame_optimized_uk_age: 35-64_m
3301,Lotame,422,1434623,offline baby product buyer (lotame)
3302,Lotame,422,1471275,offline brand purchasers - a.1. (lotame)
3303,Lotame,422,1434626,offline brand purchasers - altoids (lotame)
3304,Lotame,422,1434628,offline brand purchasers - always (lotame)
3305,Lotame,422,1434629,offline brand purchasers - aquafina (lotame)
3306,Lotame,422,1434630,offline brand purchasers - aquafresh (lotame)
3307,Lotame,422,1434631,offline brand purchasers - arm & hammer (lotame)
3308,Lotame,422,1434632,offline brand purchasers - arrid (lotame)
3309,Lotame,422,1434633,offline brand purchasers - arrowhead (lotame)
3310,Lotame,422,1434634,offline brand purchasers - aunt jemima (lotame)
3311,Lotame,422,1434635,offline brand purchasers - aussie (lotame)
3312,Lotame,422,1434636,offline brand purchasers - aveeno (lotame)
3313,Lotame,422,1434637,offline brand purchasers - axe (lotame)
3314,Lotame,422,1434638,offline brand purchasers - baked! lay's (lotame)
3315,Lotame,422,1434639,offline brand purchasers - baked! ruffles (lotame)
3316,Lotame,422,1434640,offline brand purchasers - ball park (lotame)
3317,Lotame,422,1434642,offline brand purchasers - beano (lotame)
3318,Lotame,422,1434643,offline brand purchasers - ben & jerry's (lotame)
3319,Lotame,422,1434644,offline brand purchasers - benadryl (lotame)
3320,Lotame,422,1434645,offline brand purchasers - bengay (lotame)
3321,Lotame,422,1434646,offline brand purchasers - bertolli (lotame)
3322,Lotame,422,1434647,offline brand purchasers - best foods (lotame)
3323,Lotame,422,1434648,offline brand purchasers - betty crocker (lotame)
3324,Lotame,422,1434649,offline brand purchasers - birds eye (lotame)
3325,Lotame,422,1434650,offline brand purchasers - blue bonnet (lotame)
3326,Lotame,422,1434651,offline brand purchasers - bounce (lotame)
3327,Lotame,422,1434653,offline brand purchasers - bounty (lotame)
3328,Lotame,422,1434654,offline brand purchasers - braun (lotame)
3329,Lotame,422,1434656,offline brand purchasers - breyers (lotame)
3330,Lotame,422,1434657,offline brand purchasers - brillo (lotame)
3331,Lotame,422,1434658,offline brand purchasers - brita (lotame)
3332,Lotame,422,1750597,offline brand purchasers - buitoni (lotame)
3333,Lotame,422,1434660,offline brand purchasers - burt's bees (lotame)
3334,Lotame,422,1750599,offline brand purchasers - butterfinger (lotame)
3335,Lotame,422,1434661,offline brand purchasers - cadbury (lotame)
3336,Lotame,422,1434662,offline brand purchasers - campbell's (lotame)
3337,Lotame,422,1434663,offline brand purchasers - capri sun (lotame)
3338,Lotame,422,1434664,offline brand purchasers - carefree pantyliners (lotame)
3339,Lotame,422,1434665,offline brand purchasers - cascade (lotame)
3340,Lotame,422,1434666,offline brand purchasers - charmin (lotame)
3341,Lotame,422,1434667,offline brand purchasers - cheer (lotame)
3342,Lotame,422,1434668,offline brand purchasers - cheetos (lotame)
3343,Lotame,422,1434669,offline brand purchasers - chef boyardee (lotame)
3344,Lotame,422,1434670,offline brand purchasers - clairol (lotame)
3345,Lotame,422,1434672,offline brand purchasers - claussen (lotame)
3346,Lotame,422,1434673,offline brand purchasers - clorox (lotame)
3347,Lotame,422,1434675,offline brand purchasers - colgate (lotame)
3348,Lotame,422,1750574,offline brand purchasers - cool whip (lotame)
3349,Lotame,422,1434678,offline brand purchasers - cortaid (lotame)
3350,Lotame,422,1434679,offline brand purchasers - cover girl (lotame)
3351,Lotame,422,1434683,offline brand purchasers - crest (lotame)
3352,Lotame,422,1750602,offline brand purchasers - crunch (lotame)
3353,Lotame,422,1434684,offline brand purchasers - crunch 'n munch (lotame)
3354,Lotame,422,1750579,offline brand purchasers - crystal light (lotame)
3355,Lotame,422,2163185,offline brand purchasers - dannon (lotame)
3356,Lotame,422,1434685,offline brand purchasers - dasani (lotame)
3357,Lotame,422,1434686,offline brand purchasers - david (lotame)
3358,Lotame,422,1434687,offline brand purchasers - dawn (lotame)
3359,Lotame,422,1434688,offline brand purchasers - deer park (lotame)
3360,Lotame,422,1434689,offline brand purchasers - depends (lotame)
3361,Lotame,422,1434690,offline brand purchasers - digiorno (lotame)
3362,Lotame,422,1434691,offline brand purchasers - doritos (lotame)
3363,Lotame,422,1434692,offline brand purchasers - dove (lotame)
3364,Lotame,422,1434693,offline brand purchasers - downy (lotame)
3365,Lotame,422,1434694,offline brand purchasers - dr pepper (lotame)
3366,Lotame,422,1434695,offline brand purchasers - drano (lotame)
3367,Lotame,422,1434696,offline brand purchasers - dreyer's (lotame)
3368,Lotame,422,1434698,offline brand purchasers - dreyer's/edy's (lotame)
3369,Lotame,422,1434699,offline brand purchasers - duracell (lotame)
3370,Lotame,422,1434700,offline brand purchasers - egg beaters (lotame)
3371,Lotame,422,1434701,offline brand purchasers - fantastik (lotame)
3372,Lotame,422,1434702,offline brand purchasers - febreze (lotame)
3373,Lotame,422,1434703,offline brand purchasers - fleischmann's (lotame)
3374,Lotame,422,1434704,offline brand purchasers - folgers (lotame)
3375,Lotame,422,1434705,offline brand purchasers - formula four o nine (lotame)
3376,Lotame,422,1750603,offline brand purchasers - friskies (lotame)
3377,Lotame,422,1434706,offline brand purchasers - frito lay (lotame)
3378,Lotame,422,1434707,offline brand purchasers - fritos (lotame)
3379,Lotame,422,1434708,offline brand purchasers - gain (lotame)
3380,Lotame,422,1434709,offline brand purchasers - gatorade (lotame)
3381,Lotame,422,1434710,offline brand purchasers - general foods international coffee (lotame)
3382,Lotame,422,1434711,offline brand purchasers - general mills (lotame)
3383,Lotame,422,1434712,offline brand purchasers - gerber (lotame)
3384,Lotame,422,1434713,offline brand purchasers - gillette (lotame)
3385,Lotame,422,1434714,offline brand purchasers - glaceau (lotame)
3386,Lotame,422,1434715,offline brand purchasers - glad (lotame)
3387,Lotame,422,1434716,offline brand purchasers - glade (lotame)
3388,Lotame,422,1434717,offline brand purchasers - green giant (lotame)
3389,Lotame,422,1434718,offline brand purchasers - grey poupon (lotame)
3390,Lotame,422,1434719,offline brand purchasers - gulden's (lotame)
3391,Lotame,422,1434721,offline brand purchasers - head & shoulders (lotame)
3392,Lotame,422,1434722,offline brand purchasers - healthy choice (lotame)
3393,Lotame,422,1434723,offline brand purchasers - hebrew national (lotame)
3394,Lotame,422,1434724,offline brand purchasers - hellmann's (lotame)
3395,Lotame,422,1434725,offline brand purchasers - hershey's (lotame)
3396,Lotame,422,1434726,offline brand purchasers - hidden valley ranch (lotame)
3397,Lotame,422,1434727,offline brand purchasers - hillshire farms (lotame)
3398,Lotame,422,1434728,offline brand purchasers - huggies (lotame)
3399,Lotame,422,1434729,offline brand purchasers - hunt's (lotame)
3400,Lotame,422,1434730,offline brand purchasers - i can't believe its not butter (lotame)
3401,Lotame,422,1434731,offline brand purchasers - iams (lotame)
3402,Lotame,422,1434732,offline brand purchasers - imodium (lotame)
3403,Lotame,422,1434733,offline brand purchasers - irish spring (lotame)
3404,Lotame,422,1434736,offline brand purchasers - ivory (lotame)
3405,Lotame,422,1434739,offline brand purchasers - jimmy dean (lotame)
3406,Lotame,422,1434740,offline brand purchasers - johnson & johnson (lotame)
3407,Lotame,422,1434741,offline brand purchasers - johnson's (lotame)
3408,Lotame,422,1434742,offline brand purchasers - kashi (lotame)
3409,Lotame,422,1434743,offline brand purchasers - kc masterpiece (lotame)
3410,Lotame,422,1434745,offline brand purchasers - keebler (lotame)
3411,Lotame,422,1434747,offline brand purchasers - kellogg (lotame)
3412,Lotame,422,1434749,offline brand purchasers - kid's crest (lotame)
3413,Lotame,422,1434750,offline brand purchasers - kingsford (lotame)
3414,Lotame,422,1750604,offline brand purchasers - kit kat (lotame)
3415,Lotame,422,1434751,offline brand purchasers - kiwi (lotame)
3416,Lotame,422,1434752,offline brand purchasers - kleenex (lotame)
3417,Lotame,422,1434754,offline brand purchasers - klondike (lotame)
3418,Lotame,422,1434756,offline brand purchasers - kotex (lotame)
3419,Lotame,422,1434757,offline brand purchasers - kraft (lotame)
3420,Lotame,422,1750577,offline brand purchasers - kraft dressing (lotame)
3421,Lotame,422,1750581,offline brand purchasers - kraft mayo (lotame)
3422,Lotame,422,1750573,offline brand purchasers - kraft natural cheese (lotame)
3423,Lotame,422,1435840,offline brand purchasers - lactaid (lotame)
3424,Lotame,422,1460634,offline brand purchasers - lay's (lotame)
3425,Lotame,422,1750605,offline brand purchasers - lean cuisine (lotame)
3426,Lotame,422,1460635,offline brand purchasers - lipton (lotame)
3427,Lotame,422,1460637,offline brand purchasers - listerine (lotame)
3428,Lotame,422,1750583,offline brand purchasers - lunchables (lotame)
3429,Lotame,422,1460638,offline brand purchasers - m&m (lotame)
3430,Lotame,422,1460639,offline brand purchasers - marie callender's (lotame)
3431,Lotame,422,1460640,offline brand purchasers - mars (lotame)
3432,Lotame,422,1460641,offline brand purchasers - maxwell house (lotame)
3433,Lotame,422,1460642,offline brand purchasers - mennen (lotame)
3434,Lotame,422,1460645,offline brand purchasers - mentadent (lotame)
3435,Lotame,422,1460646,offline brand purchasers - metamucil (lotame)
3436,Lotame,422,1460647,offline brand purchasers - minute maid (lotame)
3437,Lotame,422,1750585,offline brand purchasers - miracle whip (lotame)
3438,Lotame,422,1460648,offline brand purchasers - mott's (lotame)
3439,Lotame,422,1460650,offline brand purchasers - mountain dew (lotame)
3440,Lotame,422,1460651,offline brand purchasers - mr. clean (lotame)
3441,Lotame,422,1460652,offline brand purchasers - mrs. smith's (lotame)
3442,Lotame,422,1460653,offline brand purchasers - murphy oil soap (lotame)
3443,Lotame,422,1460657,offline brand purchasers - nabisco (lotame)
3444,Lotame,422,1460662,offline brand purchasers - nair (lotame)
3445,Lotame,422,1460667,offline brand purchasers - nescafe (lotame)
3446,Lotame,422,1460673,offline brand purchasers - nestea (lotame)
3447,Lotame,422,1460674,offline brand purchasers - nestle (lotame)
3448,Lotame,422,1460675,offline brand purchasers - neutrogena (lotame)
3449,Lotame,422,1460679,offline brand purchasers - off! (lotame)
3450,Lotame,422,1460681,offline brand purchasers - olay (lotame)
3451,Lotame,422,1460683,offline brand purchasers - old el paso (lotame)
3452,Lotame,422,1460684,offline brand purchasers - old spice (lotame)
3453,Lotame,422,1460690,offline brand purchasers - orville redenbacher's (lotame)
3454,Lotame,422,1460692,offline brand purchasers - oscar mayer (lotame)
3455,Lotame,422,1460697,offline brand purchasers - oust (lotame)
3456,Lotame,422,1460699,offline brand purchasers - oxi clean (lotame)
3457,Lotame,422,1460701,offline brand purchasers - pace (lotame)
3458,Lotame,422,1460704,offline brand purchasers - palmolive (lotame)
3459,Lotame,422,1460705,offline brand purchasers - pam (lotame)
3460,Lotame,422,1460708,offline brand purchasers - pampers (lotame)
3461,Lotame,422,1460710,offline brand purchasers - pantene (lotame)
3462,Lotame,422,1460717,offline brand purchasers - pedigree (lotame)
3463,Lotame,422,1460719,offline brand purchasers - pepperidge farm (lotame)
3464,Lotame,422,1460720,offline brand purchasers - pepsi (lotame)
3465,Lotame,422,1750606,offline brand purchasers - perrier (lotame)
3466,Lotame,422,1460724,offline brand purchasers - peter pan (lotame)
3467,Lotame,422,1750586,offline brand purchasers - philadephia (lotame)
3468,Lotame,422,1460725,offline brand purchasers - pillsbury (lotame)
3469,Lotame,422,1460757,offline brand purchasers - planters (lotame)
3470,Lotame,422,1460758,offline brand purchasers - pledge (lotame)
3471,Lotame,422,1460762,offline brand purchasers - poland spring (lotame)
3472,Lotame,422,1460763,offline brand purchasers - pond's (lotame)
3473,Lotame,422,1460765,offline brand purchasers - popsicle (lotame)
3474,Lotame,422,1460769,offline brand purchasers - post (lotame)
3475,Lotame,422,1460776,offline brand purchasers - powerade (lotame)
3476,Lotame,422,1460778,offline brand purchasers - prego (lotame)
3477,Lotame,422,1460781,offline brand purchasers - prilosec (lotame)
3478,Lotame,422,1460782,offline brand purchasers - pringles (lotame)
3479,Lotame,422,1460784,offline brand purchasers - progresso (lotame)
3480,Lotame,422,1460787,offline brand purchasers - propel (lotame)
3481,Lotame,422,1460800,offline brand purchasers - propel ss (lotame)
3482,Lotame,422,1460803,offline brand purchasers - puffs (lotame)
3483,Lotame,422,1460804,offline brand purchasers - pur (lotame)
3484,Lotame,422,1460807,offline brand purchasers - purina (lotame)
3485,Lotame,422,1460808,offline brand purchasers - quaker (lotame)
3486,Lotame,422,1460809,offline brand purchasers - ragu (lotame)
3487,Lotame,422,1460811,offline brand purchasers - raid (lotame)
3488,Lotame,422,1460813,offline brand purchasers - rold gold (lotame)
3489,Lotame,422,1460814,offline brand purchasers - rosarita (lotame)
3490,Lotame,422,1460887,offline brand purchasers - ruffles (lotame)
3491,Lotame,422,1460892,offline brand purchasers - safeguard (lotame)
3492,Lotame,422,1460895,offline brand purchasers - sara lee (lotame)
3493,Lotame,422,1460898,offline brand purchasers - scope (lotame)
3494,Lotame,422,1460900,offline brand purchasers - scott (lotame)
3495,Lotame,422,1460903,offline brand purchasers - scrubbing bubbles (lotame)
3496,Lotame,422,1460904,offline brand purchasers - secret (lotame)
3497,Lotame,422,1460905,offline brand purchasers - sensodyne (lotame)
3498,Lotame,422,1460906,offline brand purchasers - shout (lotame)
3499,Lotame,422,1460908,offline brand purchasers - sierra mist (lotame)
3500,Lotame,422,1460909,offline brand purchasers - skin bracer asl (lotame)
3501,Lotame,422,1460910,offline brand purchasers - skippy (lotame)
3502,Lotame,422,1460912,offline brand purchasers - slim jim (lotame)
3503,Lotame,422,1438651,offline brand purchasers - snapple (lotame)
3504,Lotame,422,1460913,offline brand purchasers - snyder's of hanover (lotame)
3505,Lotame,422,1438670,offline brand purchasers - softsoap (lotame)
3506,Lotame,422,1438675,offline brand purchasers - sprite (lotame)
3507,Lotame,422,1438681,offline brand purchasers - stouffer's (lotame)
3508,Lotame,422,1750578,offline brand purchasers - stove top (lotame)
3509,Lotame,422,1461062,offline brand purchasers - suave (lotame)
3510,Lotame,422,1461064,offline brand purchasers - suavitel (lotame)
3511,Lotame,422,1461070,offline brand purchasers - sunsilk (lotame)
3512,Lotame,422,1461072,offline brand purchasers - swanson (lotame)
3513,Lotame,422,1434624,offline brand purchasers - swiffer (lotame)
3514,Lotame,422,1461073,offline brand purchasers - swiss miss (lotame)
3515,Lotame,422,1461074,offline brand purchasers - tampax (lotame)
3516,Lotame,422,1461075,offline brand purchasers - tide (lotame)
3517,Lotame,422,1750607,offline brand purchasers - toll house (lotame)
3518,Lotame,422,1750608,offline brand purchasers - tombstone (lotame)
3519,Lotame,422,1461077,offline brand purchasers - tom's of maine (lotame)
3520,Lotame,422,1461078,offline brand purchasers - tostitos (lotame)
3521,Lotame,422,1461489,offline brand purchasers - tropicana (lotame)
3522,Lotame,422,1461490,offline brand purchasers - tums (lotame)
3523,Lotame,422,1461677,offline brand purchasers - tyson (lotame)
3524,Lotame,422,1461678,offline brand purchasers - uncle ben's (lotame)
3525,Lotame,422,1461679,offline brand purchasers - v8 (lotame)
3526,Lotame,422,1461680,offline brand purchasers - van camp's (lotame)
3527,Lotame,422,1461682,offline brand purchasers - vaseline (lotame)
3528,Lotame,422,1461692,offline brand purchasers - velveeta (lotame)
3529,Lotame,422,1461697,offline brand purchasers - vicks (lotame)
3530,Lotame,422,1461698,offline brand purchasers - wesson (lotame)
3531,Lotame,422,1461699,offline brand purchasers - whiskas (lotame)
3532,Lotame,422,1463710,offline brand purchasers - windex (lotame)
3533,Lotame,422,1463713,offline brand purchasers - wonka (lotame)
3534,Lotame,422,1463714,offline brand purchasers - wright (lotame)
3535,Lotame,422,1463715,offline brand purchasers - wrigley's (lotame)
3536,Lotame,422,1438683,offline brand purchasers - yoplait (lotame)
3537,Lotame,422,1438685,offline brand purchasers - zest (lotame)
3538,Lotame,422,1438687,offline brand purchasers - ziploc (lotame)
3539,Lotame,422,1438691,offline brand purchasers - sobe life water (lotame)
3540,Lotame,422,1438694,offline diet product buyer (lotame)
3541,Lotame,422,1438696,offline high-end brand buyer (lotame)
3542,Lotame,422,1438699,offline parent brand purchasers - campbell's (lotame)
3543,Lotame,422,1438701,offline parent brand purchasers - church & dwight (lotame)
3544,Lotame,422,1438702,offline parent brand purchasers - clorox (lotame)
3545,Lotame,422,1438705,offline parent brand purchasers - conagra (lotame)
3546,Lotame,422,1438707,offline parent brand purchasers - dannon (lotame)
3547,Lotame,422,1438709,offline parent brand purchasers - general mills (lotame)
3548,Lotame,422,1438710,offline parent brand purchasers - glaxosmithkline (lotame)
3549,Lotame,422,1438712,offline parent brand purchasers - heinz (lotame)
3550,Lotame,422,1438725,offline parent brand purchasers - hershey's (lotame)
3551,Lotame,422,1438731,offline parent brand purchasers - hormel (lotame)
3552,Lotame,422,1438752,offline parent brand purchasers - johnson & johnson (lotame)
3553,Lotame,422,1438755,offline parent brand purchasers - kellogg (lotame)
3554,Lotame,422,1438759,offline parent brand purchasers - kraft (lotame)
3555,Lotame,422,1438762,offline parent brand purchasers - mars (lotame)
3556,Lotame,422,1438764,offline parent brand purchasers - mccormick (lotame)
3557,Lotame,422,1438769,offline parent brand purchasers - nestle (lotame)
3558,Lotame,422,1438771,offline parent brand purchasers - pactiv (lotame)
3559,Lotame,422,1438773,offline parent brand purchasers - pepsi (lotame)
3560,Lotame,422,1438779,offline parent brand purchasers - proctor & gamble (lotame)
3561,Lotame,422,1438783,offline parent brand purchasers - s.c. johnson & son (lotame)
3562,Lotame,422,1438788,offline parent brand purchasers - sara lee (lotame)
